id;origen.x;origen.y;var.x;final_diagnosis_numeric_cor;final_diagnosis_numeric_chi;final_diagnosis_numeric_anova;depression_cor;depression_chi;depression_anova;euthymia_cor;euthymia_chi;euthymia_anova;hypomania_cor;hypomania_chi;hypomania_anova;mixed_cor;mixed_chi;mixed_anova;hospitalized_cor;hospitalized_chi;hospitalized_anova
LABA;Young;TargetVar;Y_verbal_expression;NA;NA;NA;NA;NA;NA;-0.4443;0.5489;0.2309;NA;NA;NA;NA;NA;NA;NA;NA;NA
LABA;Young;TargetVar;Y_content;NA;NA;NA;NA;NA;NA;-0.3162;1;0.4071;NA;NA;NA;NA;NA;NA;NA;NA;NA
LABA;TargetVar;TargetVar;H_early_insonmia;NA;NA;NA;NA;NA;NA;-0.3162;1;0.4071;NA;NA;NA;NA;NA;NA;NA;NA;NA
LABA;HRSD;TargetVar;hrsd;NA;NA;NA;NA;NA;NA;-0.3162;1;0.4071;NA;NA;NA;NA;NA;NA;NA;NA;NA
LABA;Intervenciones;TargetVar;young;NA;NA;NA;NA;NA;NA;-0.4666;0.2467;0.2054;NA;NA;NA;NA;NA;NA;NA;NA;NA
MAPI;Diario;TargetVar;anxiety;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.0616;0.758;0.4948;NA;NA;NA;NA;NA;NA
MAPI;Diario;TargetVar;sleep_time;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.1071;0.0001;0.2344;NA;NA;NA;NA;NA;NA
MAPI;Diario;TargetVar;wakeup_time;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.1562;0.0003;0.0819;NA;NA;NA;NA;NA;NA
MAPI;Diario;TargetVar;slowness_fill_form;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.1101;0.4739;0.2216;NA;NA;NA;NA;NA;NA
MAPI;Diario;TargetVar;sleep_zenith;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.1735;0.2025;0.0531;NA;NA;NA;NA;NA;NA
MAPI;Diario;TargetVar;observation_string_length;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.0961;0.603;0.2862;NA;NA;NA;NA;NA;NA
MAPI;Diario;TargetVar;time_start_form;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.153;0.4924;0.0885;NA;NA;NA;NA;NA;NA
MAPI;Diario;TargetVar;slowness_fill_form_no_outliers;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.1008;0.4739;0.2633;NA;NA;NA;NA;NA;NA
MAPI;Diario;TargetVar;slowness_fill_form_no_outliers_scales;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.1008;0.4739;0.2633;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;night_number;-0.4131;0.9819;0.0209;NA;NA;NA;0.3679;0.9922;0.0028;-0.2245;0.9871;0.0745;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;acc_onset;-0.5759;0.3959;0;NA;NA;NA;0.2613;0.439;0.0011;-0.363;0.439;0;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;acc_wake;-0.5475;0.3959;0;NA;NA;NA;0.2449;0.4164;0.0024;-0.3501;0.4164;0;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;sleeplog_onset;-0.4161;0.3959;0.0022;NA;NA;NA;0.0571;0.439;0.4847;-0.3897;0.439;0;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;sleeplog_wake;-0.4161;0.3959;0.0022;NA;NA;NA;0.0571;0.439;0.4847;-0.3897;0.439;0;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;daysleeper;0.1925;0.8788;0.3171;NA;NA;NA;-0.0563;1;0.6689;0.1336;0.863;0.3087;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;window_length_in_hours;0.0237;0.0316;0.8677;NA;NA;NA;-0.212;0.0897;0.0087;-0.1774;0.9527;0.0288;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;nonwear_hours;-0.657;0.3897;0;NA;NA;NA;0.2469;0.638;0.0022;-0.4005;0.3307;0;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;dur_nightsleep_min;-0.5767;0.4336;0;NA;NA;NA;0.2718;0.4876;0.0007;-0.2098;0.4951;0.0095;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;dur_nightwak_and_IN30_min;-0.5821;0.5139;0;NA;NA;NA;0.4393;0.5676;0;-0.1331;0.5801;0.1021;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;dur_nightwak_LIG30_100_min;-0.4429;0.4599;0.001;NA;NA;NA;0.448;0.6494;0;-0.0695;0.4337;0.3947;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;dur_nightwak_MOD100_400_min;-0.091;0.115;0.5213;NA;NA;NA;-0.0082;0.9359;0.9202;-0.0607;0.048;0.4578;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;dur_nightwak_VIG400_min;0.4656;0.0217;0.0005;NA;NA;NA;-0.0707;0.9973;0.3869;0.4135;0;0;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;dur_day_SIB_min;-0.1822;0.3818;0.1961;NA;NA;NA;0.2355;0.0092;0.0035;-0.0486;0.8192;0.5524;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;dur_day_OIN30_min;0.2433;0.4347;0.0822;NA;NA;NA;-0.2339;0.5175;0.0037;-0.0439;0.439;0.5915;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;dur_day_LIG30_100_min;0.3854;0.4347;0.0048;NA;NA;NA;-0.293;0.5844;0.0002;-0.0167;0.35;0.8381;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;dur_day_MOD100_400_min;0.6247;0.0796;0;NA;NA;NA;-0.2865;0.5789;0.0003;0.2388;0.0505;0.003;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;dur_day_VIG400_min;0.6112;0.0077;0;NA;NA;NA;-0.3012;0.9806;0.0002;0.1563;0.0082;0.0544;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;dur_MVPA_D1T100_min;0.2905;0.0425;0.0367;NA;NA;NA;-0.137;0.9904;0.0923;0.149;0.0087;0.0669;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;dur_INB_D30T30_min;0.6516;0.3959;0;NA;NA;NA;-0.6081;0.439;0;0.0594;0.439;0.4676;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;dur_INB_D10T30_min;0.6002;0.3959;0;NA;NA;NA;-0.2438;0.4481;0.0025;0.3926;0.3718;0;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;dur_INB_D1T30_min;-0.2976;0.3959;0.0321;NA;NA;NA;-0.2633;0.4944;0.001;-0.4113;0.4164;0;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;dur_LIGB_D10T30_100_min;-0.5735;0.3829;0;NA;NA;NA;0.7299;0.2218;0;0.0425;0.3372;0.6028;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;dur_LIGB_D1T30_100_min;-0.2577;0.4347;0.0651;NA;NA;NA;0.3441;0.4976;0;0.081;0.3939;0.3213;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;dur_TSIBday_min;0.6764;0.4347;0;NA;NA;NA;-0.3104;0.4619;0.0001;0.2038;0.4619;0.0118;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;dur_TOINday_min;0.6139;0.4347;0;NA;NA;NA;-0.5929;0.4619;0;-0.084;0.4619;0.3036;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;dur_TLIGday_min;-0.4222;0.4347;0.0018;NA;NA;NA;0.4844;0.4619;0;0.0553;0.4619;0.4989;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;dur_TMODday_min;0.5693;0.3579;0;NA;NA;NA;-0.2251;0.3146;0.0053;0.2679;0.2488;0.0008;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;dur_TVIGday_min;0.4883;0.0105;0.0002;NA;NA;NA;-0.2635;0.995;0.001;-0.0449;0.0039;0.5829;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;dur_TINday_min;0.6983;0.3959;0;NA;NA;NA;-0.5454;0.5208;0;0.0423;0.4164;0.6052;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;dur_day_min;0.6256;0.3959;0;NA;NA;NA;-0.395;0.4164;0;0.0763;0.4994;0.3503;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;dur_night_min;-0.6294;0.4735;0;NA;NA;NA;0.3736;0.4876;0;-0.192;0.4951;0.0178;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;dur_nightandday_min;0.0237;0.0316;0.8677;NA;NA;NA;-0.212;0.0897;0.0087;-0.1774;0.9527;0.0288;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;N_atleast5minwakenight;-0.5059;0.0083;0.0001;NA;NA;NA;0.368;0;0;-0.136;0.8039;0.0949;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;nonwear_perc_day;-0.6358;0.0163;0;NA;NA;NA;0.2412;0.9967;0.0028;-0.3697;0.0137;0;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;nonwear_perc_night;-0.7293;0;0;NA;NA;NA;0.3018;0.9434;0.0002;-0.4519;0.6548;0;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;nonwear_perc_nightandday;-0.6708;0.0125;0;NA;NA;NA;0.2604;0.9954;0.0012;-0.4046;0.0032;0;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;sleep_efficiency;0.2677;0.3959;0.0551;NA;NA;NA;-0.3982;0.439;0;-0.141;0.439;0.0831;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;ACC_nightsleep_mg;-0.5046;0.3959;0.0001;NA;NA;NA;0.0947;0.439;0.2459;-0.5011;0.439;0;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;ACC_nightwak_and_IN30_mg;-0.5867;0.3959;0;NA;NA;NA;0.1769;0.439;0.0293;-0.4827;0.439;0;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;ACC_nightwak_LIG30_100_mg;0.6694;0.3959;0;NA;NA;NA;-0.3689;0.439;0;0.284;0.439;0.0004;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;ACC_nightwak_MOD100_400_mg;0.7704;0.22;0;NA;NA;NA;-0.6495;0.2875;0;0.334;0.2875;0;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;ACC_nightwak_VIG400_mg;0.8664;0.0027;0;NA;NA;NA;-0.4596;0.0296;0;-0.111;0.0296;0.1732;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;ACC_day_OIN30_mg;-0.7265;0.4347;0;NA;NA;NA;0.2871;0.4619;0.0003;-0.4385;0.4619;0;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;ACC_day_LIG30_100_mg;0.7039;0.4347;0;NA;NA;NA;-0.2557;0.4619;0.0015;0.443;0.4619;0;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;ACC_day_MOD100_400_mg;0.5995;0.0646;0;NA;NA;NA;-0.3357;0.0814;0;0.2965;0.0814;0.0002;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;ACC_day_VIG400_mg;0.6287;0.0142;0;NA;NA;NA;-0.1051;0.0814;0.1973;0.213;0.0814;0.0084;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;ACC_MVPA_D1T100_mg;-0.2916;0.0189;0.036;NA;NA;NA;-0.1088;0.0909;0.1821;-0.2783;0.0909;0.0005;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;ACC_INB_D30T30_mg;-0.6661;0.3959;0;NA;NA;NA;0.3166;0.439;0.0001;-0.5017;0.439;0;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;ACC_INB_D10T30_mg;-0.5468;0.3959;0;NA;NA;NA;0.3744;0.4164;0;-0.1975;0.4164;0.0148;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;ACC_INB_D1T30_mg;-0.6301;0.4347;0;NA;NA;NA;0.4734;0.4619;0;-0.1745;0.4619;0.0315;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;ACC_LIGB_D10T30_100_mg;0.4401;0.3579;0.0011;NA;NA;NA;0.179;0.2488;0.0274;0.5933;0.2488;0;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;ACC_LIGB_D1T30_100_mg;0.696;0.4347;0;NA;NA;NA;-0.24;0.4619;0.0029;0.4376;0.4619;0;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;ACC_TSIBday_mg;-0.6416;0.4347;0;NA;NA;NA;0.3524;0.4619;0;-0.3641;0.4619;0;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;ACC_TOINday_mg;-0.6882;0.4347;0;NA;NA;NA;0.3699;0.4619;0;-0.3465;0.4619;0;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;ACC_TLIGday_mg;0.6822;0.4347;0;NA;NA;NA;-0.0825;0.4619;0.3121;0.4646;0.4619;0;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;ACC_TMODday_mg;0.4635;0.4347;0.0005;NA;NA;NA;-0.1929;0.3287;0.0173;0.2363;0.3287;0.0034;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;ACC_TVIGday_mg;-0.3204;0.0189;0.0206;NA;NA;NA;0.4971;0.0909;0;0.2081;0.0909;0.0101;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;ACC_TINday_min;-0.7029;0.4347;0;NA;NA;NA;0.4458;0.4619;0;-0.3419;0.4619;0;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;ACC_day_mg;-0.5423;0.4347;0;NA;NA;NA;0.6557;0.4619;0;0.1192;0.4619;0.1436;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;ACC_night_mg;-0.5366;0.3959;0;NA;NA;NA;0.1714;0.439;0.0347;-0.5338;0.439;0;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;ACC_nightandday_mg;-0.3867;0.4347;0.0046;NA;NA;NA;0.3809;0.439;0;0.0676;0.439;0.4081;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;quantile_mostactive60min_mg;0.4735;0.4347;0.0004;NA;NA;NA;-0.0744;0.439;0.3621;0.2928;0.439;0.0003;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;quantile_mostactive30min_mg;0.43;0.3959;0.0015;NA;NA;NA;-0.1213;0.4164;0.1365;0.2219;0.4164;0.006;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;L5VALUE;0.0612;0.3579;0.6667;NA;NA;NA;-0.3461;0.3939;0;-0.2673;0.3939;0.0009;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;M5VALUE;-0.1194;0.3579;0.3992;NA;NA;NA;0.2575;0.3939;0.0014;0.1563;0.3939;0.0544;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;L5TIME_num;0.1501;0.3209;0.2883;NA;NA;NA;-0.2518;0.3718;0.0017;-0.135;0.3718;0.0973;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;M5TIME_num;-0.5471;0.3579;0;NA;NA;NA;-0.0441;0.3939;0.5891;-0.5689;0.3939;0;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;L10VALUE;-0.0407;0.3959;0.7746;NA;NA;NA;0.0266;0.439;0.7448;-0.014;0.439;0.8643;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;M10VALUE;-0.2319;0.3579;0.0981;NA;NA;NA;0.4065;0.3718;0;0.2258;0.3718;0.0052;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;L10TIME_num;0.1754;0.3959;0.2135;NA;NA;NA;0.0058;0.439;0.9437;0.1553;0.439;0.0561;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;M10TIME_num;-0.1952;0.3579;0.1655;NA;NA;NA;0.0587;0.4251;0.4725;-0.1335;0.35;0.101;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;Nbouts_INB_D30T30;0.5792;0.0044;0;NA;NA;NA;-0.6246;0;0;-0.0022;0.0157;0.979;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;Nbouts_LIGB_D10T30_100;-0.5729;0.0002;0;NA;NA;NA;0.7154;0;0;0.0338;0;0.6796;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;Nbouts_LIGB_D1T30_100;-0.0289;0.0219;0.8391;NA;NA;NA;0.0497;0.0238;0.543;0.0205;0.1881;0.802;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;Nblocks_nightsleep;-0.6685;0.0302;0;NA;NA;NA;0.428;0.0009;0;-0.1862;0.9429;0.0216;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;Nblocks_nightwak_and_IN30;-0.4819;0.5422;0.0003;NA;NA;NA;0.3646;0.2653;0;-0.1051;0.9717;0.1976;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;Nblocks_nightwak_LIG30_100;-0.4357;0.4198;0.0012;NA;NA;NA;0.3135;0.0953;0.0001;-0.0903;0.9433;0.2685;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;Nblocks_nightwak_MOD100_400;-0.0494;0.0537;0.7278;NA;NA;NA;-0.015;0.0068;0.8541;-0.0422;0.0299;0.6061;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;Nblocks_nightwak_VIG400;0.3705;0.0183;0.0069;NA;NA;NA;-0.0444;0.8057;0.5869;0.3723;0;0;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;Nblocks_day_SIB;-0.1925;0.5053;0.1717;NA;NA;NA;0.2485;0.033;0.002;-0.0512;1;0.5308;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;Nblocks_day_OIN30;0.2572;0.4735;0.0656;NA;NA;NA;-0.2063;0.4722;0.0108;-0.0081;0.7844;0.921;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;Nblocks_day_LIG30_100;0.4605;0.4599;0.0006;NA;NA;NA;-0.2987;0.6366;0.0002;0.0471;0.4633;0.5643;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;Nblocks_day_MOD100_400;0.6277;0.0322;0;NA;NA;NA;-0.2882;0.9339;0.0003;0.2408;0.0294;0.0028;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;Nblocks_day_VIG400;0.5273;0;0.0001;NA;NA;NA;-0.3076;0.0001;0.0001;0.0129;0.0002;0.8745;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;Nblocks_INB_D30T30;0.5976;0.0018;0;NA;NA;NA;-0.5821;0;0;0.0687;0.0322;0.4006;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;Nblocks_INB_D1T30;-0.3634;0.05;0.0081;NA;NA;NA;-0.245;0.0669;0.0023;-0.4435;0;0;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;Nblocks_LIGB_D10T30_100;-0.5729;0.0002;0;NA;NA;NA;0.7151;0;0;0.0302;0;0.7119;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;Nblocks_LIGB_D1T30_100;-0.0221;0.0389;0.8763;NA;NA;NA;0.0443;0.0402;0.5878;0.0217;0.2495;0.7909;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;Nblocks_TSIBday;0.0544;0.0193;0.7019;NA;NA;NA;-0.237;0.0915;0.0033;-0.202;0.0586;0.0126;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;Nblocks_TOINday;0.2367;0.4735;0.0911;NA;NA;NA;-0.2344;0.5591;0.0037;-0.0628;0.7486;0.4424;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;Nblocks_TLIGday;0.4418;0.4347;0.001;NA;NA;NA;-0.2495;0.6405;0.0019;0.0653;0.4071;0.4244;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;Nblocks_TMODday;0.6393;0.1116;0;NA;NA;NA;-0.2505;0.1547;0.0019;0.2756;0.1741;0.0006;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;Nblocks_TVIGday;0.5548;0;0;NA;NA;NA;-0.2884;0.0065;0.0003;-0.0244;0;0.7656;NA;NA;NA;NA;NA;NA
MAPI;Pulsera;TargetVar;Nblocks_TINday;0.2279;0.3959;0.1041;NA;NA;NA;-0.2256;0.3358;0.0052;-0.0579;0.5059;0.4789;NA;NA;NA;NA;NA;NA
MAPI;Intervenciones;TargetVar;I_alleviation;NA;NA;NA;NA;NA;NA;-0.7222;0.2326;0.1682;NA;NA;NA;NA;NA;NA;NA;NA;NA
MAPI;Intervenciones;TargetVar;I_therapist;0.1667;1;0.721;NA;NA;NA;0.2609;0.8529;0.4385;0.1936;1;0.5683;NA;NA;NA;NA;NA;NA
MAPI;Intervenciones;TargetVar;I_diagnosis;1;0.2703;0;NA;NA;NA;0;0.2307;1;0.7416;0.0041;0.009;NA;NA;NA;NA;NA;NA
MAPI;Intervenciones;TargetVar;I_intervencion_type;0.6455;0.6084;0.1174;NA;NA;NA;-0.043;1;0.9;0.6708;0.3869;0.0239;NA;NA;NA;NA;NA;NA
MAPI;Intervenciones;TargetVar;I_significant_change;1;0.2703;0;NA;NA;NA;-0.3464;0.9237;0.2967;1;0.1356;0;NA;NA;NA;NA;NA;NA
MAPI;Young;TargetVar;Y_sleep;0.4472;1;0.3739;NA;NA;NA;0.1581;1;0.6845;0.5;0.7077;0.1705;NA;NA;NA;NA;NA;NA
MAPI;Young;TargetVar;Y_irritability;0.6325;0.6985;0.1778;NA;NA;NA;-0.0598;1;0.8786;0.6614;0.4785;0.0524;NA;NA;NA;NA;NA;NA
MAPI;Young;TargetVar;Y_verbal_expression;1;0.3272;0;NA;NA;NA;-0.3953;0.9056;0.2924;1;0.1894;0;NA;NA;NA;NA;NA;NA
MAPI;Young;TargetVar;Y_thought_disorder;0.4472;1;0.3739;NA;NA;NA;-0.1;1;0.798;0.3953;0.9056;0.2924;NA;NA;NA;NA;NA;NA
MAPI;Young;TargetVar;Y_content;0.8783;0.0498;0.0213;NA;NA;NA;-0.2236;0.3575;0.563;0.8839;0.0111;0.0016;NA;NA;NA;NA;NA;NA
MAPI;Young;TargetVar;Y_aggressiveness;1;0.3272;0;NA;NA;NA;-0.3953;0.9056;0.2924;1;0.1894;0;NA;NA;NA;NA;NA;NA
MAPI;TargetVar;TargetVar;H_suicide;NA;NA;NA;NA;NA;NA;-0.3953;0.9056;0.2924;-0.125;1;0.7486;NA;NA;NA;NA;NA;NA
MAPI;TargetVar;TargetVar;H_late_insonmia;0.6325;0.6985;0.1778;NA;NA;NA;-0.0598;1;0.8786;0.6614;0.4785;0.0524;NA;NA;NA;NA;NA;NA
MAPI;TargetVar;TargetVar;H_activity;-0.3162;1;0.5415;NA;NA;NA;0.4781;0.5303;0.193;-0.189;1;0.6263;NA;NA;NA;NA;NA;NA
MAPI;TargetVar;TargetVar;H_genitals_symptoms;-0.2;1;0.704;NA;NA;NA;0.3162;1;0.4071;-0.125;1;0.7486;NA;NA;NA;NA;NA;NA
MAPI;HRSD;TargetVar;hrsd;0;0.7408;1;NA;NA;NA;0.1685;0.5386;0.6647;0.0533;0.495;0.8917;NA;NA;NA;NA;NA;NA
MAPI;Intervenciones;TargetVar;young;0.8886;0.1991;0.0179;NA;NA;NA;-0.1721;0.5705;0.6579;0.8845;0.0611;0.0015;NA;NA;NA;NA;NA;NA
SAPE;Diario;TargetVar;animus;-0.1454;0;0.03;-0.2959;0;0;0.279;0.0005;0;-0.103;0.0037;0.1253;NA;NA;NA;-0.1272;0.0377;0.0578
SAPE;Diario;TargetVar;anxiety;0.2474;0;0.0002;0.2692;0;0;-0.2235;0.0088;0.0008;-0.0665;0.1653;0.323;NA;NA;NA;0.3015;0;0
SAPE;Diario;TargetVar;irritability;-0.0717;0;0.2867;0.0097;0.4055;0.8859;-0.1923;0.013;0.0039;0.3474;0;0;NA;NA;NA;-0.2318;0.0013;0.0005
SAPE;Diario;TargetVar;concentration;0.1487;0;0.0264;0.1001;0.0951;0.1363;-0.3526;0;0;0.3112;0.0001;0;NA;NA;NA;0.007;0.2079;0.9173
SAPE;Diario;TargetVar;caffeine;-0.3556;0.6435;0;-0.0312;1;0.6436;0.2299;0.001;0.0005;0.0393;0.3461;0.5598;NA;NA;NA;-0.3618;0.0996;0
SAPE;Diario;TargetVar;sleep_time;0.6168;0.0012;0;0.0212;1;0.7525;-0.1423;0.0092;0.0337;-0.4245;0.0044;0;NA;NA;NA;0.7923;0;0
SAPE;Diario;TargetVar;wakeup_time;-0.0378;0.9538;0.5746;0.1617;1;0.0157;0.0016;0.5604;0.9812;-0.0504;0.4575;0.4542;NA;NA;NA;0.0082;0.2982;0.9027
SAPE;Diario;TargetVar;sleep_quality;0.0899;0.0002;0.1808;0.0213;0.7198;0.7519;0.0605;0.3285;0.3683;-0.1901;0.004;0.0044;NA;NA;NA;0.1786;0;0.0075
SAPE;Diario;TargetVar;slowness_fill_form;-0.0557;0.2407;0.408;-0.0035;0.6829;0.9588;0.0945;0.6394;0.1598;-0.0798;0.4946;0.2351;NA;NA;NA;-0.0157;0.0164;0.8155
SAPE;Diario;TargetVar;sleep_duration;0.3741;0.0619;0;0.1672;0.7986;0.0124;-0.1633;0.5237;0.0146;-0.2274;0.2447;0.0006;NA;NA;NA;0.4858;0.0004;0
SAPE;Diario;TargetVar;sleep_zenith;-0.3484;0.5147;0;0.0946;0.998;0.1589;0.131;0.6219;0.0507;0.1092;0.4114;0.1039;NA;NA;NA;-0.3722;0.0036;0
SAPE;Diario;TargetVar;observation_string_length;-0.0095;0.8765;0.8882;-0.0152;0.9998;0.8217;-0.0386;0.1626;0.5663;0.0739;0.3288;0.2719;NA;NA;NA;-0.046;0.9599;0.4946
SAPE;Diario;TargetVar;time_start_form;0.1041;0.3202;0.121;-0.0316;0.2723;0.639;-0.0957;0.516;0.1542;0.0516;0.5014;0.4431;NA;NA;NA;0.0709;0.3635;0.2919
SAPE;Diario;TargetVar;slowness_fill_form_no_outliers;-0.0021;0.2407;0.9748;0.0147;0.6829;0.827;0.039;0.6394;0.5627;-0.0625;0.4946;0.3528;NA;NA;NA;0.0295;0.0164;0.6617
SAPE;Diario;TargetVar;slowness_fill_form_no_outliers_scales;-0.0021;0.2407;0.9748;0.0147;0.6829;0.827;0.039;0.6394;0.5627;-0.0625;0.4946;0.3528;NA;NA;NA;0.0295;0.0164;0.6617
SAPE;Pulsera;TargetVar;week;0.6213;0;0;0.161;0;0.0161;-0.496;0;0;0.0122;0;0.8567;NA;NA;NA;0.6073;0;0
SAPE;Pulsera;TargetVar;night_number;0.0689;1;0.571;NA;NA;NA;-0.0689;1;0.571;0.0689;1;0.571;NA;NA;NA;NA;NA;NA
SAPE;Pulsera;TargetVar;acc_onset;0.1561;0.4096;0.0761;NA;NA;NA;-0.1561;0.4096;0.0761;0.1561;0.4096;0.0761;NA;NA;NA;NA;NA;NA
